Data,NNKO,NNO,NNSW,NNZ,NNA,WIBOR6M_rate,WIG20,SPX,Gold,Bitcoin
2019-07-13,132.25,319.35,272.58,322.52,312.69,1.79,2315.36,3013.77,1414.63,11024.69
2019-07-14,132.25,319.35,272.58,322.52,312.69,1.79,2315.36,3013.77,1414.63,10664.41
2019-07-15,132.32,319.99,273.13,323.3,313.48,1.79,2324.21,3014.3,1414.1,10749.7
2019-07-16,132.31,319.73,272.83,322.97,313.25,1.79,2321.52,3004.04,1406.08,9644.97
2019-07-17,132.4,319.92,272.57,322.43,312.17,1.79,2306.67,2984.42,1426.51,9824.56
2019-07-18,132.45,320.37,273.0,323.15,313.01,1.79,2321.41,2995.11,1446.08,10595.82
2019-07-19,132.46,321.09,274.22,325.48,316.29,1.79,2344.03,2976.61,1425.7,10563.13
2019-07-20,132.46,321.09,274.22,325.48,316.29,1.79,2344.03,2976.61,1425.7,10957.97
2019-07-21,132.46,321.09,274.22,325.48,316.29,1.79,2344.03,2976.61,1425.7,10568.3
2019-07-22,132.5,321.58,274.38,325.5,315.91,1.79,2342.51,2985.03,1424.89,10270.43
2019-07-23,132.58,322.49,274.82,325.85,315.57,1.79,2335.86,3005.47,1417.86,10125.24
2019-07-24,132.72,323.16,275.32,326.48,316.06,1.79,2335.41,3019.56,1425.85,9778.32
2019-07-25,132.72,323.61,274.86,325.16,313.24,1.79,2310.31,3003.67,1414.6,9899.11
2019-07-26,132.75,323.16,274.59,324.96,313.16,1.79,2305.79,3025.86,1416.66,9835.18
2019-07-27,132.75,323.16,274.59,324.96,313.16,1.79,2305.79,3025.86,1416.66,9508.68
2019-07-28,132.75,323.16,274.59,324.96,313.16,1.79,2305.79,3025.86,1416.66,9456.99
2019-07-29,132.79,322.93,273.95,323.85,311.57,1.79,2285.93,3020.97,1426.84,9504.78
2019-07-30,132.83,322.51,273.55,323.48,310.9,1.79,2263.92,3013.18,1430.84,9586.19
2019-07-31,132.87,322.64,273.96,324.36,312.31,1.79,2277.37,2980.38,1413.73,10050.3
2019-08-01,133.05,322.78,273.07,322.29,308.68,1.79,2240.78,2953.56,1445.09,10419.32
2019-08-02,132.94,323.78,273.06,321.25,306.15,1.79,2216.51,2932.05,1440.97,10427.8
2019-08-03,132.94,323.78,273.06,321.25,306.15,1.79,2216.51,2932.05,1440.97,10835.25
2019-08-04,132.94,323.78,273.06,321.25,306.15,1.79,2216.51,2932.05,1440.97,10966.15
2019-08-05,132.96,324.64,272.15,318.63,300.76,1.79,2164.14,2844.74,1464.0,11736.44
2019-08-06,132.89,324.06,271.51,317.96,300.01,1.79,2156.23,2881.77,1474.35,11373.26
2019-08-07,132.89,324.88,271.39,317.41,298.51,1.79,2138.23,2883.98,1501.13,11938.18
2019-08-08,132.97,325.01,272.22,319.23,301.39,1.79,2158.88,2938.09,1500.86,11720.99
2019-08-09,132.92,325.64,271.54,317.32,297.59,1.79,2127.61,2918.65,1498.48,11918.17
2019-08-10,132.92,325.64,271.54,317.32,297.59,1.79,2127.61,2918.65,1498.48,11303.51
2019-08-11,132.92,325.64,271.54,317.32,297.59,1.79,2127.61,2918.65,1498.48,11504.72
2019-08-12,132.81,325.8,271.02,316.2,295.75,1.79,2109.73,2882.7,1511.22,11393.48
2019-08-13,132.75,326.62,272.53,318.66,299.59,1.79,2140.19,2926.32,1501.5,10874.59
2019-08-14,132.73,327.73,271.29,315.86,293.98,1.79,2078.39,2840.6,1516.33,10193.32
2019-08-15,132.73,327.73,271.29,315.86,293.98,1.79,2078.39,2847.6,1523.31,10341.03
2019-08-16,132.75,328.33,271.03,315.07,292.32,1.79,2064.12,2888.68,1514.49,10447.58
2019-08-17,132.75,328.33,271.03,315.07,292.32,1.79,2064.12,2888.68,1514.49,10142.96
2019-08-18,132.75,328.33,271.03,315.07,292.32,1.79,2064.12,2888.68,1514.49,10424.56
2019-08-19,132.74,326.59,271.17,316.08,295.4,1.79,2102.23,2923.65,1496.07,10722.74
2019-08-20,132.82,326.87,271.59,316.95,296.59,1.79,2110.11,2900.51,1507.19,10796.13
2019-08-21,132.84,326.16,271.15,316.39,296.26,1.79,2105.88,2924.43,1502.58,10054.33
2019-08-22,132.97,325.35,270.94,316.55,296.86,1.79,2108.05,2922.95,1498.12,10141.55
2019-08-23,132.99,325.16,270.48,315.56,295.56,1.79,2103.68,2847.11,1528.7,10423.89
2019-08-24,132.99,325.16,270.48,315.56,295.56,1.79,2103.68,2847.11,1528.7,10076.27
2019-08-25,132.99,325.16,270.48,315.56,295.56,1.79,2103.68,2847.11,1528.7,10003.61
2019-08-26,132.99,326.25,270.78,315.66,295.08,1.79,2098.41,2878.38,1527.4,10269.92
2019-08-27,132.93,327.17,271.04,315.88,294.79,1.79,2095.45,2869.16,1542.79,10144.06
2019-08-28,132.93,328.02,270.23,314.12,291.21,1.79,2051.44,2887.94,1538.95,9728.75
2019-08-29,132.95,327.09,270.4,315.1,293.09,1.79,2069.33,2924.58,1527.65,9519.55
2019-08-30,133.04,327.14,272.38,319.34,299.97,1.79,2135.25,2926.46,1523.72,9598.6
2019-08-31,133.04,327.14,272.38,319.34,299.97,1.79,2135.25,2926.46,1523.72,9676.28
2019-09-01,133.04,327.14,272.38,319.34,299.97,1.79,2135.25,2926.46,1523.72,9711.99
2019-09-02,133.09,327.48,273.1,320.83,302.05,1.79,2144.48,2926.46,1529.28,10398.65
2019-09-03,133.09,327.95,272.23,319.32,299.16,1.79,2107.16,2906.27,1547.13,10698.73
2019-09-04,133.04,327.44,271.86,318.95,298.48,1.79,2102.73,2937.78,1552.54,10666.9
2019-09-05,133.1,326.58,271.44,318.14,297.97,1.79,2106.89,2976.0,1519.06,10559.76
2019-09-06,133.13,326.18,271.47,317.98,297.95,1.79,2122.6,2978.71,1505.78,10426.52
2019-09-07,133.13,326.18,271.47,317.98,297.95,1.79,2122.6,2978.71,1505.78,10531.56
2019-09-08,133.13,326.18,271.47,317.98,297.95,1.79,2122.6,2978.71,1505.78,10423.59
2019-09-09,133.16,325.46,272.38,319.75,301.32,1.79,2174.41,2978.43,1499.2,10289.21
2019-09-10,133.15,324.71,272.51,319.98,302.49,1.79,2187.8,2979.39,1485.8,10106.37
2019-09-11,133.19,325.33,272.95,320.81,303.25,1.79,2189.21,3000.93,1497.04,10174.91
2019-09-12,133.28,326.48,273.32,321.09,302.86,1.79,2189.07,3009.57,1499.27,10418.88
2019-09-13,133.22,325.47,273.21,321.26,303.67,1.79,2200.95,3007.39,1486.81,10308.09
2019-09-14,133.22,325.47,273.21,321.26,303.67,1.79,2200.95,3007.39,1486.81,10398.89
2019-09-15,133.22,325.47,273.21,321.26,303.67,1.79,2200.95,3007.39,1486.81,10305.35
2019-09-16,133.23,325.35,273.45,321.91,304.95,1.79,2217.84,2997.96,1497.6,10317.11
2019-09-17,133.39,325.72,272.84,320.21,301.89,1.79,2192.71,3005.7,1501.37,10225.39
2019-09-18,133.4,326.29,273.66,321.8,303.99,1.79,2205.02,3006.73,1493.96,10201.58
2019-09-19,133.38,326.33,273.17,320.86,302.7,1.79,2191.61,3006.79,1499.03,10276.53
2019-09-20,133.41,326.49,272.64,319.81,300.66,1.79,2171.75,2992.07,1516.36,10119.81
2019-09-21,133.41,326.49,272.64,319.81,300.66,1.79,2171.75,2992.07,1516.36,9991.75
2019-09-22,133.41,326.49,272.64,319.81,300.66,1.79,2171.75,2992.07,1516.36,10065.91
2019-09-23,133.56,326.6,271.82,318.44,298.49,1.79,2147.32,2991.78,1522.3,9757.05
2019-09-24,133.52,326.69,272.61,320.13,300.92,1.79,2175.24,2966.6,1531.77,8671.45
2019-09-25,133.36,326.73,271.99,318.81,299.16,1.79,2159.68,2984.87,1503.95,8600.7
2019-09-26,133.48,327.02,272.44,320.09,300.89,1.79,2172.47,2977.62,1504.83,8091.29
2019-09-27,133.55,327.15,272.84,320.89,302.27,1.79,2186.31,2961.79,1496.62,8243.04
2019-09-28,133.55,327.15,272.84,320.89,302.27,1.79,2186.31,2961.79,1496.62,8157.31
2019-09-29,133.55,327.15,272.84,320.89,302.27,1.79,2186.31,2961.79,1496.62,8060.48
2019-09-30,133.53,326.91,272.26,319.75,300.52,1.79,2173.29,2976.74,1472.72,8268.58
2019-10-01,133.62,327.01,271.83,318.67,298.67,1.79,2152.5,2940.25,1479.13,8326.56
2019-10-02,133.75,327.43,270.6,315.2,292.76,1.79,2098.28,2887.61,1499.43,8281.99
2019-10-03,133.93,328.27,271.09,315.46,292.33,1.79,2099.3,2910.63,1505.19,8196.2
2019-10-04,134.1,328.69,271.86,316.7,294.09,1.79,2121.16,2952.01,1505.16,8194.08
2019-10-05,134.1,328.69,271.86,316.7,294.09,1.79,2121.16,2952.01,1505.16,8170.43
2019-10-06,134.1,328.69,271.86,316.7,294.09,1.79,2121.16,2952.01,1505.16,7941.72
2019-10-07,134.06,328.76,271.71,316.24,293.54,1.79,2121.87,2938.79,1493.44,8213.83
2019-10-08,134.0,328.69,272.09,316.88,294.45,1.79,2131.83,2893.06,1505.54,8174.53
2019-10-09,134.0,328.49,272.12,317.1,294.77,1.79,2134.37,2919.4,1505.57,8568.1
2019-10-10,134.05,328.18,271.75,315.66,292.61,1.79,2122.99,2938.13,1494.14,8576.18
2019-10-11,134.1,327.68,272.27,316.96,295.38,1.79,2159.91,2970.27,1485.84,8327.47
2019-10-12,134.1,327.68,272.27,316.96,295.38,1.79,2159.91,2970.27,1485.84,8360.29
2019-10-13,134.1,327.68,272.27,316.96,295.38,1.79,2159.91,2970.27,1485.84,8463.4
2019-10-14,134.07,327.65,271.87,315.79,293.25,1.79,2148.53,2966.15,1493.25,8323.84
2019-10-15,134.1,327.53,271.64,315.36,292.86,1.79,2154.8,2995.68,1481.08,8164.06
2019-10-16,134.2,327.33,271.85,315.85,293.72,1.79,2156.06,2989.69,1490.08,7989.45
2019-10-17,134.16,327.13,272.13,316.44,295.06,1.79,2173.75,2997.95,1491.9,8086.75
2019-10-18,134.18,327.07,271.99,316.39,294.55,1.79,2164.75,2986.2,1490.63,7964.82
2019-10-19,134.18,327.07,271.99,316.39,294.55,1.79,2164.75,2986.2,1490.63,7974.74
2019-10-20,134.18,327.07,271.99,316.39,294.55,1.79,2164.75,2986.2,1490.63,8221.14
2019-10-21,134.13,327.04,272.59,317.39,296.16,1.79,2183.25,3006.72,1484.5,8229.02
2019-10-22,134.16,327.6,273.43,319.08,298.85,1.79,2212.15,2995.99,1487.64,8114.43
2019-10-23,134.17,328.07,273.65,319.45,299.08,1.79,2208.54,3004.52,1492.13,7447.06
2019-10-24,134.22,328.02,273.6,320.04,300.61,1.79,2208.36,3010.29,1503.95,7463.66
2019-10-25,134.18,327.71,272.8,318.83,298.69,1.79,2175.27,3022.55,1505.77,8607.31
2019-10-26,134.18,327.71,272.8,318.83,298.69,1.79,2175.27,3022.55,1505.77,9251.98
2019-10-27,134.18,327.71,272.8,318.83,298.69,1.79,2175.27,3022.55,1505.77,9573.31
2019-10-28,134.25,327.39,273.47,320.59,301.75,1.79,2211.8,3039.42,1492.59,9466.28
2019-10-29,134.3,327.54,274.09,321.82,303.67,1.79,2227.93,3036.89,1488.35,9465.96
2019-10-30,134.27,327.26,274.06,321.74,303.5,1.79,2227.38,3046.77,1496.54,9233.63
2019-10-31,134.26,327.88,273.65,320.47,301.01,1.79,2194.1,3037.56,1513.17,9135.13
2019-11-01,134.26,327.88,273.65,320.47,301.01,1.79,2194.1,3066.91,1514.34,9233.38
2019-11-02,134.26,327.88,273.65,320.47,301.01,1.79,2194.1,3066.91,1514.34,9315.29
2019-11-03,134.26,327.88,273.65,320.47,301.01,1.79,2194.1,3066.91,1514.34,9233.74
2019-11-04,134.24,328.08,275.77,325.17,308.51,1.79,2264.06,3078.27,1509.83,9400.36
2019-11-05,134.3,327.72,275.83,325.35,308.84,1.79,2272.45,3074.62,1483.61,9345.21
2019-11-06,134.33,327.54,275.23,324.29,307.22,1.79,2255.34,3076.78,1490.58,9349.77
2019-11-07,134.35,326.71,275.15,324.61,308.03,1.79,2272.17,3085.18,1468.51,9238.33
2019-11-08,134.26,325.86,274.44,323.46,306.33,1.79,2255.46,3093.08,1458.8,8815.92
2019-11-09,134.26,325.86,274.44,323.46,306.33,1.79,2255.46,3093.08,1458.8,8829.71
2019-11-10,134.26,325.86,274.44,323.46,306.33,1.79,2255.46,3093.08,1458.8,9099.11
2019-11-11,134.26,325.86,274.44,323.46,306.33,1.79,2255.46,3087.01,1455.82,8722.51
2019-11-12,134.3,326.26,274.35,322.49,304.83,1.79,2248.81,3091.84,1456.3,8779.07
2019-11-13,134.28,326.65,274.23,322.11,304.01,1.79,2235.52,3094.04,1463.55,8765.9
2019-11-14,134.27,326.88,273.9,321.46,302.89,1.79,2226.15,3096.63,1471.36,8660.65
2019-11-15,134.31,326.38,273.88,321.82,303.64,1.79,2233.87,3120.46,1466.91,8514.21
2019-11-16,134.31,326.38,273.88,321.82,303.64,1.79,2233.87,3120.46,1466.91,8495.65
2019-11-17,134.31,326.38,273.88,321.82,303.64,1.79,2233.87,3120.46,1466.91,8555.82
2019-11-18,134.26,326.39,273.97,322.29,304.39,1.79,2229.92,3122.03,1471.4,8218.78
2019-11-19,134.28,326.18,273.41,321.55,303.59,1.79,2207.25,3120.18,1472.46,8142.49
2019-11-20,134.21,326.46,272.99,320.55,301.89,1.79,2194.58,3108.46,1471.6,8098.46
2019-11-21,134.24,326.29,272.4,319.21,299.64,1.79,2179.53,3103.54,1464.46,7631.28
2019-11-22,134.28,326.53,272.65,319.84,300.49,1.79,2188.24,3110.29,1462.16,7282.83
2019-11-23,134.28,326.53,272.65,319.84,300.49,1.79,2188.24,3110.29,1462.16,7327.02
2019-11-24,134.28,326.53,272.65,319.84,300.49,1.79,2188.24,3110.29,1462.16,7057.84
2019-11-25,134.27,326.6,272.85,320.16,301.09,1.79,2197.54,3133.64,1455.28,7224.46
2019-11-26,134.2,327.06,272.84,319.96,300.62,1.79,2190.58,3140.52,1461.36,7158.25
2019-11-27,134.23,327.24,272.65,319.66,299.94,1.79,2181.33,3153.63,1454.44,7553.51
2019-11-28,134.21,327.05,272.44,319.63,299.79,1.79,2169.09,3153.63,1455.86,7403.75
2019-11-29,134.24,327.14,272.46,319.77,299.67,1.79,2158.94,3140.98,1464.02,7751.55
2019-11-30,134.24,327.14,272.46,319.77,299.67,1.79,2158.94,3140.98,1464.02,7567.19
2019-12-01,134.24,327.14,272.46,319.77,299.67,1.79,2158.94,3140.98,1464.02,7404.17
2019-12-02,134.18,326.66,271.48,317.97,296.81,1.79,2122.3,3113.87,1462.39,7350.45
2019-12-03,134.08,327.14,270.44,315.08,292.24,1.79,2089.92,3093.2,1477.49,7329.16
2019-12-04,134.15,326.89,270.38,315.24,292.5,1.79,2081.89,3112.76,1474.62,7225.78
2019-12-05,134.17,326.93,271.04,316.81,294.92,1.79,2092.12,3117.43,1476.07,7413.96
2019-12-06,134.24,327.3,270.66,315.67,292.85,1.79,2073.11,3145.91,1460.61,7537.64
2019-12-07,134.24,327.3,270.66,315.67,292.85,1.79,2073.11,3145.91,1460.61,7547.91
2019-12-08,134.24,327.3,270.66,315.67,292.85,1.79,2073.11,3145.91,1460.61,7573.33
2019-12-09,134.27,327.47,270.62,315.66,292.82,1.79,2066.55,3135.96,1461.62,7349.5
2019-12-10,134.28,327.14,270.26,315.2,292.04,1.79,2054.11,3132.52,1464.35,7252.82
2019-12-11,134.29,327.2,270.27,315.46,292.56,1.79,2047.34,3141.63,1474.72,7213.93
2019-12-12,134.36,327.19,271.52,318.28,297.66,1.79,2102.19,3168.57,1469.84,7203.83
2019-12-13,134.41,327.15,271.78,319.17,299.23,1.79,2106.51,3168.8,1476.61,7250.99
2019-12-14,134.41,327.15,271.78,319.17,299.23,1.79,2106.51,3168.8,1476.61,7104.33
2019-12-15,134.41,327.15,271.78,319.17,299.23,1.79,2106.51,3168.8,1476.61,7137.45
2019-12-16,134.38,327.14,271.81,319.31,299.62,1.79,2112.93,3191.45,1476.19,6907.15
2019-12-17,134.41,327.23,272.19,319.85,300.69,1.79,2132.25,3192.52,1476.16,6605.21
2019-12-18,134.46,327.1,272.24,320.03,300.87,1.79,2131.85,3191.14,1475.48,7367.05
2019-12-19,134.6,326.92,272.52,320.68,301.85,1.79,2133.72,3205.37,1478.75,7164.23
2019-12-20,134.67,326.9,272.47,320.69,301.68,1.79,2128.04,3221.22,1477.58,7211.61
2019-12-21,134.67,326.9,272.47,320.69,301.68,1.79,2128.04,3221.22,1477.58,7167.17
2019-12-22,134.67,326.9,272.47,320.69,301.68,1.79,2128.04,3221.22,1477.58,7416.47
2019-12-23,134.71,326.97,272.9,321.41,302.84,1.79,2142.54,3224.01,1485.77,7301.59
2019-12-24,134.71,326.97,272.9,321.41,302.84,1.79,2142.54,3223.38,1499.56,7252.81
2019-12-25,134.71,326.97,272.9,321.41,302.84,1.79,2142.54,3223.38,1499.56,7227.48
2019-12-26,134.71,326.97,272.9,321.41,302.84,1.79,2142.54,3239.91,1511.29,7209.49
2019-12-27,134.78,327.06,273.27,322.45,304.38,1.79,2151.74,3240.02,1510.86,7249.33
2019-12-28,134.78,327.06,273.27,322.45,304.38,1.79,2151.74,3240.02,1510.86,7326.37
2019-12-29,134.78,327.06,273.27,322.45,304.38,1.79,2151.74,3240.02,1510.86,7410.48
2019-12-30,134.91,326.72,273.09,322.23,304.07,1.79,2150.09,3221.29,1515.12,7272.75
2019-12-31,134.91,326.72,273.09,322.23,304.07,1.79,2150.09,3230.78,1517.305,7189.43
2020-01-01,134.91,326.72,273.09,322.23,304.07,1.79,2150.09,3230.78,1517.305,7211.21
2020-01-02,135.07,326.79,274.45,324.98,308.98,1.79,2200.1,3257.85,1529.14,6979.07
2020-01-03,135.03,326.97,273.74,323.42,306.65,1.79,2173.97,3234.85,1549.02,7307.53
2020-01-04,135.03,326.97,273.74,323.42,306.65,1.79,2173.97,3234.85,1549.02,7353.26
2020-01-05,135.03,326.97,273.74,323.42,306.65,1.79,2173.97,3234.85,1549.02,7355.25
2020-01-06,135.03,326.97,273.74,323.42,306.65,1.79,2173.97,3246.28,1565.74,7727.39
2020-01-07,135.3,326.92,273.26,322.27,304.46,1.79,2145.01,3237.18,1574.26,8041.89
2020-01-08,135.32,326.2,272.38,320.89,302.3,1.79,2115.99,3253.05,1556.42,8068.51
2020-01-09,135.59,326.27,273.65,323.61,306.44,1.79,2157.61,3274.7,1552.39,7810.08
2020-01-10,135.62,326.19,274.05,324.59,308.33,1.79,2167.91,3265.35,1560.3,8089.62
2020-01-11,135.62,326.19,274.05,324.59,308.33,1.79,2167.91,3265.35,1560.3,8076.12
2020-01-12,135.62,326.19,274.05,324.59,308.33,1.79,2167.91,3265.35,1560.3,8155.78
2020-01-13,135.64,325.36,274.4,326.11,311.63,1.79,2194.42,3288.13,1547.89,8122.41
2020-01-14,135.56,325.52,274.16,325.39,310.38,1.79,2182.96,3283.15,1546.44,8746.92
2020-01-15,135.43,325.62,273.64,324.43,308.72,1.79,2165.08,3289.29,1556.29,8846.82
2020-01-16,135.48,325.35,274.02,325.31,310.3,1.79,2173.74,3316.81,1552.48,8714.37
2020-01-17,135.59,325.04,274.07,325.55,311.12,1.79,2175.95,3329.62,1557.07,8924.98
2020-01-18,135.59,325.04,274.07,325.55,311.12,1.79,2175.95,3329.62,1557.07,8941.74
2020-01-19,135.59,325.04,274.07,325.55,311.12,1.79,2175.95,3329.62,1557.07,8636.45
2020-01-20,135.74,325.1,274.38,326.5,312.37,1.79,2178.06,3329.62,1560.62,8653.09
2020-01-21,135.61,325.3,273.77,325.43,310.53,1.79,2158.04,3320.79,1558.21,8714.72
2020-01-22,135.63,325.51,273.64,324.87,309.38,1.79,2146.56,3321.75,1558.9,8647.09
2020-01-23,135.68,325.84,273.77,324.32,308.38,1.79,2148.41,3325.54,1562.91,8402.73
2020-01-24,135.66,326.16,274.16,324.76,308.98,1.79,2154.28,3295.47,1571.66,8455.93
2020-01-25,135.66,326.16,274.16,324.76,308.98,1.79,2154.28,3295.47,1571.66,8349.44
2020-01-26,135.66,326.16,274.16,324.76,308.98,1.79,2154.28,3295.47,1571.66,8564.38
2020-01-27,135.86,326.66,272.41,320.77,301.87,1.79,2083.79,3243.63,1582.04,8896.41
2020-01-28,135.97,326.32,272.74,321.71,303.65,1.79,2098.04,3276.24,1567.29,9142.73
2020-01-29,135.96,326.7,272.94,322.09,303.91,1.79,2098.18,3273.4,1576.82,9329.68
2020-01-30,135.99,327.13,272.56,321.15,301.65,1.79,2079.98,3283.66,1574.47,9554.64
2020-01-31,136.07,327.75,272.45,320.61,300.29,1.79,2065.9,3225.52,1586.88,9397.12
2020-02-01,136.07,327.75,272.45,320.61,300.29,1.79,2065.9,3225.52,1586.88,9372.78
2020-02-02,136.07,327.75,272.45,320.61,300.29,1.79,2065.9,3225.52,1586.88,9392.97
2020-02-03,136.07,327.73,272.68,321.15,301.28,1.79,2072.88,3248.92,1576.74,9273.94
2020-02-04,136.15,327.57,273.77,323.5,305.43,1.79,2106.63,3297.59,1552.91,9180.92
2020-02-05,136.11,327.5,274.17,324.34,307.24,1.79,2122.91,3334.69,1555.99,9622.73
2020-02-06,136.11,327.74,274.14,324.01,306.52,1.79,2111.76,3345.78,1566.73,9677.88
2020-02-07,136.11,328.39,274.22,323.85,306.03,1.79,2110.2,3327.71,1570.19,9792.8
2020-02-08,136.11,328.39,274.22,323.85,306.03,1.79,2110.2,3327.71,1570.19,9914.39
2020-02-09,136.11,328.39,274.22,323.85,306.03,1.79,2110.2,3327.71,1570.19,10113.05
2020-02-10,136.14,328.61,273.93,323.4,305.01,1.79,2092.89,3352.09,1572.15,9839.53
2020-02-11,136.15,328.03,274.18,324.36,307.35,1.79,2107.4,3357.75,1567.93,10229.9
2020-02-12,136.15,327.52,274.51,325.12,309.19,1.79,2126.31,3379.45,1566.09,10353.92
2020-02-13,136.18,326.9,274.09,324.7,308.58,1.79,2120.07,3373.94,1576.01,10214.64
2020-02-14,136.3,327.33,274.4,325.1,308.77,1.79,2115.29,3380.16,1582.65,10364.16
2020-02-15,136.3,327.33,274.4,325.1,308.77,1.79,2115.29,3380.16,1582.65,9924.81
2020-02-16,136.3,327.33,274.4,325.1,308.77,1.79,2115.29,3380.16,1582.65,9872.16
2020-02-17,136.32,327.23,274.71,326.15,310.71,1.79,2121.14,3380.16,1581.3,9636.3
2020-02-18,136.48,327.8,274.92,326.38,310.71,1.79,2113.49,3370.29,1601.62,10181.53
2020-02-19,136.48,328.36,275.64,327.92,312.81,1.79,2115.18,3386.15,1611.76,9691.02
2020-02-20,136.46,328.38,275.16,326.81,311.09,1.79,2099.88,3373.23,1619.63,9628.55
2020-02-21,136.54,329.07,275.02,326.09,309.43,1.79,2088.53,3337.75,1643.37,9677.7
2020-02-22,136.54,329.07,275.02,326.09,309.43,1.79,2088.53,3337.75,1643.37,9686.48
2020-02-23,136.54,329.07,275.02,326.09,309.43,1.79,2088.53,3337.75,1643.37,9925.76
2020-02-24,136.69,330.37,272.64,319.76,297.48,1.79,2000.9,3225.89,1659.41,9650.26
2020-02-25,136.74,330.82,271.15,316.41,291.65,1.79,1945.71,3128.21,1635.21,9388.37
2020-02-26,136.72,330.9,270.96,316.13,291.25,1.79,1933.51,3116.39,1640.98,8798.22
2020-02-27,136.75,332.05,268.68,310.12,280.61,1.79,1850.61,2978.76,1645.0,8805.91
2020-02-28,136.77,332.85,266.67,303.85,269.84,1.78,1768.91,2954.22,1577.4,8796.17
2020-02-29,136.77,332.85,266.67,303.85,269.84,1.78,1768.91,2954.22,1577.4,8655.5
2020-03-01,136.77,332.85,266.67,303.85,269.84,1.78,1768.91,2954.22,1577.4,8565.58
2020-03-02,136.81,334.69,268.83,307.64,274.89,1.77,1807.7,3090.23,1589.37,8941.39
2020-03-03,136.79,334.05,270.86,312.42,283.35,1.77,1889.67,3003.37,1640.92,8792.87
2020-03-04,136.77,334.72,270.73,311.72,281.7,1.76,1860.95,3130.12,1636.97,8765.47
2020-03-05,136.86,334.76,269.6,309.73,278.37,1.76,1822.85,3023.94,1672.21,9082.8
2020-03-06,136.73,335.43,267.98,306.01,272.43,1.76,1764.81,2972.37,1673.21,9125.93
2020-03-07,136.73,335.43,267.98,306.01,272.43,1.76,1764.81,2972.37,1673.21,8945.86
2020-03-08,136.73,335.43,267.98,306.01,272.43,1.76,1764.81,2972.37,1673.21,8194.35
2020-03-09,136.4,338.13,263.59,294.08,252.04,1.76,1625.99,2746.56,1678.8,7894.55
2020-03-10,136.37,336.64,262.0,291.85,249.39,1.75,1599.48,2882.23,1650.35,7972.45
2020-03-11,136.31,335.14,258.14,284.21,237.67,1.75,1505.64,2741.38,1637.57,7983.29
2020-03-12,136.28,332.68,248.58,264.59,207.64,1.75,1305.73,2480.64,1577.89,5804.22
2020-03-13,136.22,329.44,249.48,269.13,216.97,1.74,1365.97,2711.02,1529.75,5664.34
2020-03-14,136.22,329.44,249.48,269.13,216.97,1.74,1365.97,2711.02,1529.75,5292.41
2020-03-15,136.22,329.44,249.48,269.13,216.97,1.74,1365.97,2711.02,1529.75,5362.88
2020-03-16,136.65,328.53,248.11,265.71,212.28,1.63,1341.54,2386.13,1500.985,4945.02
2020-03-17,137.02,333.67,254.04,275.2,224.62,1.52,1429.28,2529.19,1530.37,5464.0
2020-03-18,136.34,332.56,252.61,272.42,220.56,1.24,1401.29,2398.1,1476.99,5364.51
2020-03-19,136.58,330.75,254.63,277.35,228.48,1.21,1469.43,2409.39,1471.175,6300.94
2020-03-20,137.19,331.94,255.06,277.35,228.14,1.2,1488.42,2304.92,1497.36,6192.29
2020-03-21,137.19,331.94,255.06,277.35,228.14,1.2,1488.42,2304.92,1497.36,6175.12
2020-03-22,137.19,331.94,255.06,277.35,228.14,1.2,1488.42,2304.92,1497.36,5884.5
2020-03-23,136.27,333.29,252.12,270.96,218.68,1.2,1405.45,2237.4,1556.695,6469.2
2020-03-24,136.11,335.1,255.34,277.26,227.37,1.2,1451.02,2447.33,1630.05,6786.43
2020-03-25,136.21,334.72,254.9,277.62,227.5,1.2,1441.83,2475.56,1613.095,6676.03
2020-03-26,136.37,335.24,256.91,281.26,233.06,1.19,1492.01,2630.07,1627.46,6726.52
2020-03-27,136.17,334.67,256.28,278.97,229.75,1.19,1475.9,2541.47,1620.75,6685.97
2020-03-28,136.17,334.67,256.28,278.97,229.75,1.19,1475.9,2541.47,1620.75,6229.96
2020-03-29,136.17,334.67,256.28,278.97,229.75,1.19,1475.9,2541.47,1620.75,5914.65
2020-03-30,136.08,335.26,256.72,279.79,230.37,1.19,1477.65,2626.65,1622.6,6545.53
2020-03-31,136.23,335.99,258.31,282.85,234.32,1.19,1512.84,2584.59,1575.15,6458.95
2020-04-01,136.32,335.58,257.16,280.72,231.2,1.18,1482.42,2470.5,1591.81,6376.67
2020-04-02,136.57,335.07,257.55,281.41,232.75,1.18,1491.55,2526.9,1613.65,6844.73
2020-04-03,136.42,336.04,258.57,282.98,234.41,1.18,1506.48,2488.65,1622.39,6738.37
2020-04-04,136.42,336.04,258.57,282.98,234.41,1.18,1506.48,2488.65,1622.39,6878.93
2020-04-05,136.42,336.04,258.57,282.98,234.41,1.18,1506.48,2488.65,1622.39,6768.56
2020-04-06,136.39,335.96,260.65,287.91,242.39,1.17,1581.05,2663.68,1662.1,7299.91
2020-04-07,136.29,335.96,260.49,287.06,242.16,1.17,1603.5,2659.41,1648.9,7185.13
2020-04-08,136.42,336.71,260.82,288.04,242.25,1.17,1579.18,2749.98,1646.0,7334.54
2020-04-09,136.58,337.87,262.59,291.17,246.59,0.72,1615.72,2789.82,1683.25,7317.62
2020-04-10,136.58,337.87,262.59,291.17,246.59,0.72,1615.72,2789.82,1683.25,6906.14
